name,education,quote
François Mansart,https://imgix.ranker.com/node_img/51/1016707/original/fran-ois-mansart-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"François Mansart was a French architect credited with introducing classicism into Baroque architecture of France. The Encyclopædia Britannica cites him as the most accomplished of 17th-century French architects whose works ""are renowned for their high degree of refinement, subtlety, and elegance"". Mansart, as he is generally known, made extensive use of a four-sided, double slope gambrel roof punctuated with windows on the steeper lower slope, creating additional habitable space in the garrets that ultimately became named for him – the mansard roof.",Age: Dec. at 68 (1598-1666),"Place of Birth: Paris, France","Structures: Château Villette, Château de Blois, Val-de-Grâce, Château de Maisons, Hôtel de Guénégaud"
Jules Hardouin Mansart,https://imgix.ranker.com/node_img/67/1332153/original/jules-hardouin-mansart-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Jules Hardouin-Mansart was a French architect whose work is generally considered to be the apex of French Baroque architecture, representing the power and grandeur of Louis XIV. Hardouin-Mansart was one of the most important European architects of the seventeenth century.",Age: Dec. at 62 (1646-1708),"Place of Birth: Paris, France","Structures: Château Villette, Pont Royal, Grand Trianon, Château de Saint-Cloud, Palace of Versailles"
Samuel McIntire,https://imgix.ranker.com/node_img/99/1968671/original/samuel-mcintire-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Samuel McIntire was an American architect and craftsman, Chestnut Street District, a legacy to one of the earliest architects in the United States, Samuel McIntire is a primary example of Federal style architecture. Born in Salem, Massachusetts to housewright Joseph McIntire and Sarah, he was a woodcarver by trade who grew into the practice of architecture. He married Elizabeth Field on October 10, 1778, and had one son. He built a simple home and workshop on Summer Street in 1786. Starting about 1780, McIntire was hired by Salem's pre-eminent merchant and America's first millionaire, Elias Hasket Derby, for whose extended family he built or remodeled a series of houses. McIntire taught himself the Palladian style of architecture from books, and soon had a reputation among the city's elite for designing elegant homes. In 1792, he entered a proposal in the competition for the United States Capitol. After 1797, McIntire worked in the style of Boston architect Charles Bulfinch, who had made fashionable here the neoclassical manner of Scottish architect Robert Adam.",Age: Dec. at 54 (1757-1811),"Place of Birth: Salem, Massachusetts","Structures: Cotting-Smith Assembly House, Lyman Estate, Peirce-Nichols House, Gardiner-Pingree House, Derby Summer House"
Robert Smythson,https://imgix.ranker.com/node_img/97/1922697/original/robert-smythson-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Elizabethan Architect, and the first generation of a series of 3 notable Midlands architects.",Age: Dec. at 79 (1535-1614),"Place of Birth: London, United Kingdom","Structures: Doddington Hall, Lincolnshire, Longleat, Hardwick Hall, Wootton Lodge"
"John McComb, Jr.",https://imgix.ranker.com/node_img/66/1311169/original/john-mccomb-jr-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"John McComb, Jr. was an American architect who designed many landmarks in the 18th and 19th centuries. McComb's father John McComb, Sr. was also an architect who designed several Manhattan churches which have since been torn down. John McComb, Jr. is interred at Green-Wood Cemetery in Brooklyn, New York.",Age: Dec. at 90 (1763-1853),"Place of Birth: New York City, New York","Structures: Rutgers University Queen's Campus, New York City Hall, Gracie Mansion, James Watson House"
,,,,,
Claude Perrault,https://imgix.ranker.com/node_img/38/743400/original/claude-perrault-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Claude Perrault is best known as the architect of the east wing of the Louvre Palace in Paris. He also achieved success as a physician and anatomist, and as an author, who wrote treatises on physics and natural history.",Age: Dec. at 75 (1613-1688),"Place of Birth: Paris, France",Structures: Louvre Palace
Jacobus Oud,https://imgix.ranker.com/node_img/63/1254395/original/jacobus-oud-visual-artists-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Jacobus Johannes Pieter Oud, commonly called J. J. P. Oud was a Dutch architect. His fame began as a follower of the De Stijl movement. Oud was born in Purmerend, the son of a tobacco and wine merchant. As a young architect, he was influenced by Berlage, and studied under Theodor Fischer in Munich for a time. He worked together with W.M. Dudok in Leiden, which is where he also met Theo van Doesburg and became involved with the movement De Stijl. Between 1918 and 1933, Oud became Municipal Housing Architect for Rotterdam. During this period when many laborers were coming to the city, he mostly worked on socially progressive residential projects. This included projects in the areas of Spangen, Kiefhoek and the Witte Dorp. Oud was one of a number of Dutch architects who attempted to reconcile strict, rational, 'scientific' cost-effective construction technique against the psychological needs and aesthetic expectations of the users. His own answer was to practice 'poetic functionalism'. In 1927, he was one of the fifteen architects who contributed to the influential modernist Weissenhof Estate exhibition.",Age: Dec. at 73 (1890-1963),"Place of Birth: Purmerend, Netherlands",Structures: Weissenhof Estate
Pierre Lescot,https://imgix.ranker.com/node_img/91/1802222/original/pierre-lescot-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Pierre Lescot was a French architect active during the French Renaissance, ""the man who was first responsible for the implantation of pure and correct classical architecture in France.""",Age: Dec. at 63 (1515-1578),"Place of Birth: Paris, France","Structures: Lescot Wing, Louvre Palace"
Salomon de Brosse,https://imgix.ranker.com/node_img/99/1964729/original/salomon-de-brosse-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Salomon de Brosse was the most influential early 17th-century French architect, a major influence on François Mansart. Salomon was born in Verneuil-en-Halatte, Oise, into a prominent Huguenot family, the grandson through his mother of the designer Jacques I Androuet du Cerceau and the son of the architect Jean de Brosse. He was established in practice in Paris in 1598 and was promoted to court architect in 1608. De Brosse greatly influenced the sober and classicizing direction that French Baroque architecture was to take, especially in designing his most prominent commission, the Luxembourg Palace, Paris, for Marie de' Medici, whose patronage had been extended to his uncle. Salomon de Brosse simplified the crowded compositions of his Androuet du Cerceau heritage and contemporary practice, ranging the U-shaped block round an entrance court, as Carlo Maderno was doing at Palazzo Barberini, Rome, about the same time. The impetus for the plan is often traced to Palazzo Pitti, Florence, where the Medici queen had spent her youth, but the formal plan of Anet could also be adduced.",Age: Dec. at 55 (1571-1626),Place of Birth: France,Structures: Luxembourg Palace
Philip Webb,https://imgix.ranker.com/user_node_img/90/1794633/original/philip-webb-architects-photo-u1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,Philip Speakman Webb was an English architect sometimes called the Father of Arts and Crafts Architecture.,Age: Dec. at 84 (1831-1915),"Place of Birth: Oxford, United Kingdom","Structures: The Red House, St Martin's Church, Brampton, Red House, St Martin's Church"
Philibert de l'Orme,https://imgix.ranker.com/node_img/90/1792770/original/philibert-de-l-orme-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Philibert de l'Orme was a French architect, one of the great masters of the French Renaissance. He is also known as De l'Orme, de L'Orme, or Delorme.",Age: Dec. at 60 (1510-1570),"Place of Birth: Lyon, France","Structures: Château d'Anet, Palace of Fontainebleau, Tuileries Palace, Château de Chenonceau"
Giuliano da Sangallo,https://imgix.ranker.com/node_img/54/1074429/original/giuliano-da-sangallo-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Giuliano da Sangallo was an Italian sculptor, architect and military engineer active during the Italian Renaissance. He was born in Florence. His father Francesco Giamberti was a woodworker and architect, much employed by Cosimo de Medici, and his brother Antonio da Sangallo the Elder and nephew Antonio da Sangallo the Younger were architects. His son Francesco da Sangallo was a sculptor. Giuliano was the preferred architect of Lorenzo de' Medici, so a significant number of his commissions came from the Medici. During the early part of his life Giuliano worked chiefly for Lorenzo de' Medici, known as 'the Magnificent', for whom he built a fine palace at Poggio a Caiano, begun in 1485, between Florence and Pistoia, and strengthened the fortifications of Florence, Castellana and other places. Lorenzo also employed him to build a monastery of Augustinian Friars outside the Florentine gate of San Gallo, which was destroyed during the siege of Florence in 1530. It was from this building that Giuliano received the name of Sangallo, which was afterwards used by so many Italian architects.",Age: Dec. at 73 (1443-1516),"Place of Birth: Florence, Italy","Structures: Villa Farnesina, Santa Maria dell'Anima, Basilica della Santa Casa, Santa Maria delle Carceri"
,,,,,
James Bogardus,https://imgix.ranker.com/node_img/63/1259474/original/james-bogardus-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"James Bogardus was an American inventor and architect, the pioneer of American cast-iron architecture, for which he took out a patent in 1850. In the next two decades he demonstrated the use of cast-iron in the construction of building facades, especially in New York City, where he was based, but also in Washington, DC, where three cast-iron structures erected by Bogardus in 1851 were the first such constructions in the capital. The success of the cast-iron exteriors from 1850-1880 led to the adoption of steel-frame construction for entire buildings. Born in Catskill, New York, Bogardus quit school at the age of fourteen to start an apprenticeship at a watchmaker. Bogardus attached plaques to his cast-ironwork that read: ""James Bogardus Originator & Patentee of Iron Buildings Pat' May 7, 1850."" He married Margaret McClay. A small park in TriBeCa, where Chambers Street, Hudson Street and West Broadway intersect is named James Bogardus Triangle. He was a descendant of the Rev. Everardus Bogardus, the second clergyman in the New Netherlands. Bogardus died in New York City aged 74. Bogardus is interred at Green-Wood Cemetery in Brooklyn, New York.",Age: Dec. at 74 (1800-1874),"Place of Birth: Catskill, New York","Structures: Building at 85 Leonard Street, 75 Murray Street, Harper Brothers Building, Laing Store, Kitchen"
,,,,,
Carlo Rainaldi,https://imgix.ranker.com/node_img/34/673851/original/carlo-rainaldi-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,Carlo Rainaldi was an Italian architect of the Baroque period.,Age: Dec. at 79 (1611-1691),"Place of Birth: Rome, Italy","Structures: Sant'Antonio dei Portoghesi, Santi Apostoli, Rome"
Charles Percier,https://imgix.ranker.com/node_img/36/704216/original/charles-percier-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Charles Percier was a neoclassical French architect, interior decorator and designer, who worked in a close partnership with Pierre François Léonard Fontaine, originally his friend from student days. For work undertaken from 1794 onward, trying to ascribe conceptions or details to one or other of them is fruitless; it is impossible to disentangle their cooperative efforts in this fashion. Together, Percier and Fontaine were inventors and major proponents of the rich, grand, consciously-archaeological versions of neoclassicism we recognise as Directoire style and Empire style. Following Charles Percier's death in 1838, Fontaine designed a tomb in their characteristic style in the Pere Lachaise Cemetery. Percier and Fontaine had lived together as well as being colleagues. Fontaine married late in life and after his death in 1853 his body was placed in the same tomb according to his wishes.",Age: Dec. at 74 (1764-1838),"Place of Birth: Paris, France",Structures: Arc de Triomphe du Carrousel
,,,,,
,,,,,
Rudolf Steiner,https://imgix.ranker.com/node_img/98/1947445/original/rudolf-steiner-writers-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Rudolf Joseph Lorenz Steiner was an Austrian philosopher, social reformer, architect, and esotericist. Steiner gained initial recognition at the end of the nineteenth century as a literary critic and published philosophical works including The Philosophy of Freedom. At the beginning of the twentieth century, he founded an esoteric spiritual movement, anthroposophy, with roots in German idealist philosophy and theosophy; other influences include Goethean science and Rosicrucianism. In the first, more philosophically oriented phase of this movement, Steiner attempted to find a synthesis between science and spirituality; his philosophical work of these years, which he termed spiritual science, sought to apply the clarity of thinking characteristic of Western philosophy to spiritual questions, differentiating this approach from what he considered to be vaguer approaches to mysticism. In a second phase, beginning around 1907, he began working collaboratively in a variety of artistic media, including drama, the movement arts and architecture, culminating in the building of the Goetheanum, a cultural centre to house all the arts.",Age: Dec. at 64 (1861-1925),"Place of Birth: Donji Kraljevec, Croatia","Structures: Second Goetheanum, Goetheanum"
John Soane,https://imgix.ranker.com/node_img/66/1314721/original/john-soane-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Sir John Soane RA was an English architect who specialised in the Neo-Classical style. The son of a bricklayer, he rose to the top of his profession, becoming professor of architecture at the Royal Academy and an official architect to the Office of Works. He received a knighthood in 1831. His architectural works are distinguished by their clean lines, massing of simple form, decisive detailing, careful proportions and skilful use of light sources. The influence of his work, coming at the end of the Georgian era, was swamped by the revival styles of the 19th century. It was not until the late 19th century that the influence of Sir John's architecture was widely felt. His best-known work was the Bank of England, a building which had a widespread effect on commercial architecture. He also designed Dulwich Picture Gallery, which, with its top-lit galleries, was a major influence on the planning of subsequent art galleries and museums. His main legacy is an eponymous museum in Lincoln's Inn Fields, which comprises his former home and office, designed to display the art works and architectural artifacts that he collected during his lifetime.",Age: Dec. at 83 (1753-1837),"Place of Birth: Reading, United Kingdom","Structures: Wotton House, Chillington Hall, Wimpole Hall, Stock Office, Bank of England"
Isambard Kingdom Brunel,https://imgix.ranker.com/node_img/62/1239042/original/isambard-kingdom-brunel-architects-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Isambard Kingdom Brunel, FRS, was an English mechanical and civil engineer who built dockyards, the Great Western Railway, a series of steamships including the first propeller-driven transatlantic steamship and numerous important bridges and tunnels. His designs revolutionised public transport and modern engineering. Though Brunel's projects were not always successful, they often contained innovative solutions to long-standing engineering problems. During his short career, Brunel achieved many engineering ""firsts"", including assisting in the building of the first tunnel under a navigable river and development of SS Great Britain, the first propeller-driven ocean-going iron ship, which was at the time also the largest ship ever built. Brunel set the standard for a well-built railway, using careful surveys to minimise grades and curves. This necessitated expensive construction techniques and new bridges and viaducts, and the two-mile-long Box Tunnel. One controversial feature was the wide gauge, a ""broad gauge"" of 7 ft ¹⁄₄ in, instead of what was later to be known as 'standard gauge' of 4 ft 8 ¹⁄₂ in.",Age: Dec. at 53 (1806-1859),"Place of Birth: Portsmouth, United Kingdom","Structures: Hungerford Bridge and Golden Jubilee Bridges, Box Tunnel, Moulsford Railway Bridge, Clifton Suspension Bridge, Wharncliffe Viaduct"
Joseph Paxton,https://imgix.ranker.com/node_img/67/1324333/original/joseph-paxton-politicians-photo-1?auto=format&q=60&fit=crop&fm=pjpg&dpr=2&w=375,"Sir Joseph Paxton was an English gardener, architect and Member of Parliament, best known for designing The Crystal Palace.",Age: Dec. at 61 (1803-1865),"Place of Birth: Bedfordshire, England","Structures: Mentmore Towers, Chatsworth House, The Crystal Palace, Chatsworth Conservatory, Great Stove Chatsworth"
,,,,,
